bssid,ssid,lat,lon,obs_count,last_seen,sqlite_filename
C4:04:15:6C:03:88,StPGuest,43.01367701516937,-83.68897105862443,34,2025-10-12 03:02:02+00,j24.sqlite
AA:22:49:C7:E3:76,New Culture,43.0158393414229,-83.69081981780312,34,2025-10-16 18:29:35+00,j24.sqlite
40:E1:E4:5F:D2:80,Brim,43.014245712923035,-83.68600729775675,33,2025-10-16 18:24:19+00,j24.sqlite
5C:5B:35:DD:37:A6,mprotek,42.946606382830836,-83.72858848901741,33,2025-10-11 23:14:09+00,j24.sqlite
5C:5B:35:DD:38:F6,mprotek,42.946287053481875,-83.72899834548083,33,2025-10-11 23:29:44+00,j24.sqlite
D4:20:B0:29:B1:03,MSetup,43.02145833333334,-83.69316833333332,33,2024-06-03 18:25:12+00,s22.sqlite
5C:5B:35:DE:E9:E6,mprotek,42.94683726335192,-83.72826379449354,33,2025-10-11 22:50:06+00,j24.sqlite
5C:5B:35:DE:EE:05,meijerwifi,42.946946591173024,-83.72799038006781,33,2025-10-11 22:50:18+00,j24.sqlite
30:57:8E:53:DA:66,Jordy,43.02038649862137,-83.69437971780646,33,2025-10-17 06:00:14+00,j24.sqlite
5C:5B:35:DD:36:52,red5,42.94657096275148,-83.72826192324352,33,2025-10-11 23:22:35+00,j24.sqlite
00:1D:73:B3:2D:26,CCSGC-FL-3,43.02444887823185,-83.69524692531165,33,2025-08-05 00:26:58+00,s22.sqlite
00:30:44:99:F8:CB,E110-8ca,43.023873757888666,-83.69188890618068,33,2024-10-10 22:28:32+00,s22.sqlite
5C:5B:35:DE:F1:92,red5,42.9464247929829,-83.72881518895629,33,2025-10-11 23:27:05+00,j24.sqlite
5C:5B:35:D7:F2:31,paxar,42.94695094892564,-83.72859740980947,33,2025-10-11 22:50:06+00,j24.sqlite
5C:5B:35:DE:EB:95,meijer-vendor,42.946358532862625,-83.72917880928034,33,2025-10-11 23:31:04+00,j24.sqlite
5C:5B:35:DE:F1:91,paxar,42.94634921315289,-83.72867582759356,33,2025-10-11 23:27:05+00,j24.sqlite
5C:5B:35:DE:F0:A3,paxar,42.94654484896613,-83.72793551366985,32,2025-10-11 22:50:06+00,j24.sqlite
5C:5B:35:DF:0F:06,mprotek,42.94663201354905,-83.72810264892406,32,2025-10-11 22:42:32+00,j24.sqlite
5C:5B:35:6E:3F:A9,NSS-Test,43.02017996355978,-83.69365975551294,32,2025-10-17 02:07:13+00,s22.sqlite
5C:5B:35:DD:38:F1,paxar,42.946433416078364,-83.72890397279323,32,2025-10-11 23:29:44+00,j24.sqlite
D2:21:F9:B6:9F:7D,IOT WIFI 519,43.016684132891214,-83.69071087623885,32,2025-10-16 18:29:24+00,s22.sqlite
2C:58:4F:9C:C0:2E,Davids,43.02412389105328,-83.69384637642302,32,2025-08-06 00:18:44+00,j24.sqlite
50:95:51:AA:CA:FE,HOME-F11E-2.4,43.02408333333333,-83.69368000000001,31,2025-09-20 01:21:38+00,s22.sqlite
5C:5B:35:DF:10:E1,paxar,42.94672047838942,-83.72906926816536,31,2025-10-11 22:36:01+00,j24.sqlite
C0:7C:D1:D1:D2:98,ziryab2.4,43.021214245001815,-83.69537821692968,31,2025-10-17 06:03:06+00,s22.sqlite
5C:5B:35:DD:36:51,paxar,42.94657096275148,-83.72826192324352,31,2025-10-11 22:36:48+00,j24.sqlite
4C:5E:0C:5C:F5:85,Miller Rd,42.97507091263868,-83.771778725752,31,2025-08-24 22:32:21+00,j24.sqlite
D0:21:F9:E6:9F:7D,Lawoffice519,43.016684132891214,-83.69071087623885,31,2025-10-17 02:11:38+00,j24.sqlite
5C:5B:35:DF:0F:C5,meijer-vendor,42.946864180257265,-83.72811720655822,31,2025-10-11 22:44:27+00,j24.sqlite
5C:5B:35:D8:FA:F1,paxar,42.94694999431977,-83.72859866035174,31,2025-10-11 22:48:57+00,j24.sqlite
5C:5B:35:D8:E3:22,red5,42.94678510176362,-83.72801918377094,31,2025-10-11 23:10:39+00,j24.sqlite
5C:5B:35:DD:36:55,meijer-vendor,42.946534304360824,-83.72826604506487,30,2025-10-11 22:36:48+00,j24.sqlite
BA:46:9D:38:B3:B2,Genesee County Guest-OWE,43.01421088048109,-83.68916581826485,30,2025-10-12 02:50:46+00,s22.sqlite
5C:5B:35:DF:0F:95,meijer-vendor,42.94663459798735,-83.72811705009534,30,2025-10-11 22:41:17+00,j24.sqlite
5C:5B:35:DF:0E:75,meijer-vendor,42.94665094826779,-83.72797218949565,30,2025-10-11 22:41:17+00,j24.sqlite
00:1D:D3:C6:84:40,HOME-8442,43.023991048301376,-83.69285704934275,30,2024-10-10 22:50:27+00,j24.sqlite
78:F2:9E:E2:46:78,OccasionalSmiles,43.025208652062524,-83.69337339167778,30,2025-08-09 09:35:45+00,j24.sqlite
5C:5B:35:DF:0F:96,mprotek,42.94663459798735,-83.72811705009534,30,2025-10-11 22:41:17+00,j24.sqlite
BC:CA:B5:EC:97:70,butterflylove,43.02384398726501,-83.69631522686029,30,2024-12-14 15:17:32+00,j24.sqlite
64:67:72:12:8B:9D,SLICEOFFLINT,43.02346166666666,-83.69683666666667,30,2024-06-05 17:38:30+00,s22.sqlite
5C:5B:35:D8:FA:F6,mprotek,42.94694999431977,-83.72859866035174,30,2025-10-11 22:36:23+00,j24.sqlite
5C:5B:35:DF:09:F1,paxar,42.94648692532344,-83.72887293776064,30,2025-10-11 23:09:55+00,j24.sqlite
14:91:82:0C:EF:F1,WoodsideBuilding,43.02032200964031,-83.69455503898679,30,2025-10-17 05:58:57+00,s22.sqlite
5C:5B:35:DD:37:A5,meijer-vendor,42.946606382830836,-83.72858848901741,30,2025-10-11 22:36:19+00,j24.sqlite
5C:5B:35:DE:EB:92,red5,42.94631417059982,-83.72917413240718,30,2025-10-11 23:29:22+00,j24.sqlite
5C:5B:35:DF:0F:01,paxar,42.94663201354905,-83.72810264892406,30,2025-10-11 22:42:32+00,j24.sqlite
5C:5B:35:D8:E3:25,meijer-vendor,42.94678510176362,-83.72801918377094,29,2025-10-11 22:36:27+00,j24.sqlite
5C:5B:35:DF:06:F1,paxar,42.94658339168972,-83.72943186159273,29,2025-10-11 23:29:30+00,j24.sqlite
5C:5B:35:DE:EE:08,mprotek,42.94684103938764,-83.72816710203985,29,2025-10-11 22:50:18+00,j24.sqlite
5C:5B:35:DE:EF:26,mprotek,42.946931556221095,-83.72859264142545,29,2025-10-11 22:36:19+00,j24.sqlite
18:B8:1F:F1:0C:74,KWill,43.02341066339537,-83.69677555861104,29,2025-01-30 01:42:24+00,j24.sqlite
4C:AB:F8:0D:63:FA,Verizon_769MWD,42.98019097991679,-83.75897081081058,29,2025-07-12 20:50:20+00,s22.sqlite
5C:5B:35:DE:EB:91,paxar,42.946437187133675,-83.72902953986643,29,2025-10-11 23:29:44+00,j24.sqlite
5C:5B:35:DF:10:E6,mprotek,42.94672047838942,-83.72906926816536,29,2025-10-11 23:29:50+00,j24.sqlite
5C:5B:35:DF:0E:D3,meijerwifi,42.94602788783978,-83.72728928663007,29,2025-10-11 22:51:51+00,j24.sqlite
5C:5B:35:DE:EE:04,red5,42.94682898374975,-83.72827742783869,29,2025-10-11 22:49:24+00,j24.sqlite
3C:7A:8A:09:E6:DC,Branch,43.02468627335286,-83.69615659880655,29,2024-10-10 20:33:12+00,s22.sqlite
5C:5B:35:DF:12:C1,paxar,42.94686946371076,-83.72805246390018,29,2025-10-11 22:51:47+00,j24.sqlite
5C:5B:35:D8:E3:26,mprotek,42.94678510176362,-83.72801918377094,28,2025-10-11 22:36:48+00,j24.sqlite
48:A9:8A:62:70:43,LVYNAILSSPA,42.98359253174561,-83.74978657327897,28,2024-04-27 22:48:26+00,s22.sqlite
5C:5B:35:DD:38:64,red5,42.94629826088804,-83.72917479415962,28,2025-10-11 23:29:26+00,j24.sqlite
E2:CB:FC:21:FC:13,PF STaff,42.9857673,-83.7484579,28,2025-01-28 23:52:57+00,s22.sqlite
F2:55:A8:1E:70:6B,Genesee County Guest-OWE,43.01185953641435,-83.68745695789852,28,2025-10-12 02:57:03+00,s22.sqlite
5C:5B:35:DF:0E:D1,paxar,42.94684648981873,-83.72802560641962,28,2025-10-11 22:46:27+00,j24.sqlite
5C:5B:35:DF:0F:C6,mprotek,42.946864180257265,-83.72811720655822,28,2025-10-11 22:36:48+00,j24.sqlite
5C:5B:35:DE:E9:E1,paxar,42.94697119264962,-83.72848453857175,28,2025-10-11 22:45:09+00,j24.sqlite
5C:5B:35:DE:EF:23,meijerwifi,42.946922815907776,-83.72859950824233,27,2025-10-11 22:57:15+00,j24.sqlite
28:74:F5:02:72:3C,TFN-MOBILE,43.02408922504362,-83.69373048373134,27,2024-10-10 22:50:23+00,s22.sqlite
5C:5B:35:DF:0F:C2,red5,42.94686416257498,-83.7281173075921,27,2025-10-11 22:46:15+00,j24.sqlite
E8:33:81:A3:14:40,ATT2017,43.023625523306286,-83.69030566902255,27,2025-10-11 13:36:34+00,s22.sqlite
4C:AB:F8:7B:F5:0A,LetTheWiFiFlowThroughYou,43.021253333333334,-83.69410166666667,27,2024-06-03 18:25:17+00,s22.sqlite
D4:20:B0:86:F2:93,paxar,42.94629826088804,-83.72917479415962,27,2025-10-11 22:34:40+00,j24.sqlite
5C:5B:35:D8:E0:23,meijerwifi,42.94627628292476,-83.72789593058441,27,2025-10-11 23:13:17+00,j24.sqlite
5C:5B:35:DF:09:F5,meijer-vendor,42.94638689010546,-83.72895070969378,27,2025-10-11 22:36:19+00,j24.sqlite
5C:5B:35:DE:D0:95,meijer-vendor,42.94692619033176,-83.72859594529193,27,2025-10-11 22:57:45+00,j24.sqlite
5C:5B:35:D8:E0:25,meijer-vendor,42.94631457236844,-83.72796925828345,27,2025-10-11 23:20:20+00,j24.sqlite
20:0D:B0:8F:E2:10,Therapy1_IndoorAP,43.02409896714463,-83.69759670009087,27,2025-09-03 22:13:45+00,s22.sqlite
5C:5B:35:6E:3F:A8,MFlint-IoT,43.02009136353268,-83.69364716092947,27,2025-10-17 02:07:21+00,s22.sqlite
DC:8D:8A:CE:86:3C,TMOBILE-8633,43.026893297002864,-83.69497879524117,27,2025-08-09 09:32:25+00,s22.sqlite
5C:5B:35:DF:0E:72,red5,42.94665094826779,-83.72797218949565,27,2025-10-11 22:36:59+00,j24.sqlite
00:14:3E:AE:CA:F0,SAS_AP_144,43.0235777372269,-83.6926774591842,27,2025-10-13 01:54:48+00,s22.sqlite
18:58:80:B5:4F:F5,TMOBILE-4FF3,43.02354333333333,-83.69671000000001,27,2024-05-28 10:27:23+00,s22.sqlite
5C:5B:35:DF:09:F2,red5,42.94638689010546,-83.72895070969378,27,2025-10-11 23:09:55+00,j24.sqlite
84:BB:69:EA:C8:E0,ATTi5pB9MS,43.025208652062524,-83.69337339167778,27,2024-10-10 22:48:14+00,j24.sqlite
5C:5B:35:DF:0F:03,meijerwifi,42.946752094728744,-83.72809044006517,27,2025-10-11 22:42:32+00,j24.sqlite
5C:5B:35:DE:E9:E5,meijer-vendor,42.94697119264962,-83.72848453857175,27,2025-10-11 22:50:06+00,j24.sqlite
C8:99:B2:DB:5F:3D,OBGYNBP,43.01700923141884,-83.69026753577579,27,2024-10-10 22:24:43+00,j24.sqlite
5C:5B:35:DE:E2:01,paxar,42.946437187133675,-83.72902953986643,26,2025-10-11 23:30:35+00,j24.sqlite
5C:5B:35:D9:0D:21,paxar,42.946966413679554,-83.72836124760865,26,2025-10-11 23:10:15+00,j24.sqlite
C4:EB:42:7D:2A:76,TMOBILE-2A71,42.98955853090916,-83.6762945470804,26,2025-10-11 20:46:15+00,s22.sqlite
5C:5B:35:DE:D0:96,mprotek,42.94692619033176,-83.72859594529193,26,2025-10-11 22:50:30+00,j24.sqlite
5C:5B:35:DE:F1:95,meijer-vendor,42.9464247929829,-83.72881518895629,26,2025-10-11 23:27:05+00,j24.sqlite
58:96:71:29:ED:BA,Phoenix Spot,43.025723844319884,-83.69340986241016,26,2025-06-09 13:44:56+00,j24.sqlite
5C:5B:35:D8:FA:F2,red5,42.94694999431977,-83.72859866035174,26,2025-10-11 23:09:47+00,j24.sqlite
02:54:AF:F4:B6:EB,HotspotB6EB,43.02351,-83.69677333333333,26,2024-05-27 23:14:09+00,s22.sqlite
5C:5B:35:DD:38:63,paxar,42.94629826088804,-83.72917479415962,26,2025-10-11 23:29:26+00,j24.sqlite
5C:5B:35:DF:0E:73,meijerwifi,42.94665094826779,-83.72797218949565,26,2025-10-11 23:10:04+00,j24.sqlite
C8:FE:0F:BC:69:0A,D90G_BC690A,42.993477893673735,-83.70865875617753,26,2024-03-31 21:42:21+00,s22.sqlite
B8:5E:71:31:95:09,LaFamilia,43.021969087115174,-83.69743477388485,26,2025-03-29 05:02:32+00,j24.sqlite
4C:22:F3:5F:F6:EF,Verizon_CQ3H4N,43.02621696529673,-83.6973100550295,26,2024-10-10 20:35:35+00,s22.sqlite
24:6F:28:DE:E7:0D,Raymote Hydronic-E06C0,43.02394262862295,-83.69495538770403,26,2025-08-27 01:20:47+00,s22.sqlite
5C:5B:35:DD:38:68,mprotek,42.9463132984871,-83.72916259626967,26,2025-10-11 23:29:56+00,j24.sqlite
5C:5B:35:DE:D0:91,paxar,42.94692619033176,-83.72859594529193,26,2025-10-11 22:35:45+00,j24.sqlite
5C:5B:35:DD:37:A1,paxar,42.946606382830836,-83.72858848901741,26,2025-10-11 22:36:19+00,j24.sqlite
C4:EB:42:85:22:26,TMOBILE-2221,42.994401970088454,-83.67745640589189,25,2025-10-11 20:58:07+00,s22.sqlite
5C:5B:35:62:53:25,meijer-vendor,42.94687633290825,-83.72825962883834,25,2025-10-11 22:41:56+00,j24.sqlite
5C:5B:35:DF:10:E5,meijer-vendor,42.94672047838942,-83.72906926816536,25,2025-10-11 22:36:05+00,j24.sqlite
5C:5B:35:DF:10:E2,red5,42.94672047838942,-83.72906926816536,25,2025-10-11 22:36:01+00,j24.sqlite
38:3F:B3:5D:AC:F0,Lvy Nails & Spa,42.983565298614074,-83.7495261901676,25,2025-05-26 21:24:59+00,s22.sqlite
D4:DC:09:60:DC:F2,MGuest,43.01820161363582,-83.69305893146428,25,2025-10-17 05:18:57+00,j24.sqlite
5C:5B:35:DF:10:51,paxar,42.94688908372627,-83.72800509143583,25,2025-10-11 22:46:57+00,j24.sqlite
5C:5B:35:DF:0F:05,meijer-vendor,42.94663201354905,-83.72810264892406,25,2025-10-11 22:41:17+00,j24.sqlite
6A:C3:B2:50:38:96,MWG,43.01284550983338,-83.68805476343054,25,2025-10-12 02:54:10+00,j24.sqlite
5C:5B:35:DE:EE:07,meijer-vendor,42.94684600602917,-83.7282034192551,25,2025-10-11 22:50:18+00,j24.sqlite
C0:89:AB:1C:A5:80,ATT7edn6GF,43.02403427398873,-83.69297889510266,25,2025-09-15 01:18:39+00,s22.sqlite
5C:5B:35:DE:E9:E2,red5,42.94697119264962,-83.72848453857175,25,2025-10-11 22:36:48+00,j24.sqlite
5C:5B:35:DE:E2:06,mprotek,42.94683726335192,-83.72826379449354,25,2025-10-11 22:34:36+00,j24.sqlite
5C:5B:35:DF:12:C2,red5,42.946884632514646,-83.72803096358125,25,2025-10-11 22:52:17+00,j24.sqlite
00:14:3E:A1:18:61,mdt,43.02344562589417,-83.6968081095999,25,2025-10-17 01:10:39+00,j24.sqlite
70:4D:7B:11:5B:28,ASUS_28_2G,43.02149323191303,-83.6931661597211,25,2024-06-01 14:56:00+00,s22.sqlite
5C:5B:35:DE:EE:03,paxar,42.94684600602917,-83.7282034192551,25,2025-10-11 22:36:27+00,j24.sqlite
76:A7:41:87:7D:F0,Carriage Town Guest,43.02142014601398,-83.69678538269346,24,2025-10-16 07:21:46+00,j24.sqlite
5C:5B:35:D8:DD:B3,meijerwifi,42.94643901386824,-83.72767462026611,24,2025-10-11 23:11:57+00,j24.sqlite
5C:5B:35:DD:38:67,meijer-vendor,42.9463132984871,-83.72916259626967,24,2025-10-11 23:30:02+00,j24.sqlite
A4:D7:95:19:EF:1B,Turbo_3506,43.023006949720994,-83.69706145103466,24,2024-11-10 01:24:16+00,j24.sqlite
A4:11:62:01:36:F2,NETGEAR95,43.01102749198127,-83.68839155389165,24,2025-10-11 23:45:19+00,s22.sqlite
D2:21:F9:A6:9F:7D,519_Guest,43.016684132891214,-83.69071087623885,24,2025-10-17 02:11:38+00,s22.sqlite
A8:70:5D:CB:D0:B9,Theta Chi WiFi,43.02100087113652,-83.69688244956652,24,2024-04-10 14:27:56+00,s22.sqlite
5C:5B:35:D7:F2:33,meijerwifi,42.947041308235434,-83.72837717096397,24,2025-10-11 22:41:56+00,j24.sqlite
10:86:8C:1C:B4:18,BERTLAM5,43.02404333333334,-83.69401833333335,24,2025-06-30 01:58:35+00,s22.sqlite
10:86:8C:E7:E5:AC,HOME-E5AE,43.02494345152031,-83.69468171132303,24,2024-10-10 20:33:56+00,s22.sqlite
00:14:3E:A1:18:60,896,43.02301463820356,-83.70481060516758,24,2025-10-17 01:10:39+00,s22.sqlite
3C:82:C0:85:93:10,CBCI-930C,42.984130877391316,-83.75084489315779,24,2025-04-14 22:07:09+00,j24.sqlite
6C:63:9C:A2:D2:C0,ATTSyCgWjA,43.02397578350992,-83.6917456714472,24,2024-04-10 15:05:46+00,s22.sqlite
54:B2:03:36:B1:20,Maclins,43.02392003779378,-83.69177491949054,24,2025-05-10 01:42:36+00,s22.sqlite
00:14:3E:A1:0D:90,mdt,43.02341148142828,-83.69682311893912,24,2025-10-21 00:55:44+00,j24.sqlite
D4:DC:09:5F:30:52,MGuest,43.01951023243776,-83.6937029144875,24,2025-10-17 05:58:37+00,s22.sqlite
5C:5B:35:DF:13:85,meijer-vendor,42.946314408592556,-83.72897562005723,24,2025-10-11 22:57:58+00,j24.sqlite
12:E8:A7:13:0E:46,myChevrolet 0e46,43.0031136961523,-83.69437378949125,24,2024-04-27 20:15:53+00,s22.sqlite
94:3C:96:60:04:F6,AliciaNottKeyz,43.021206666666664,-83.69438999999998,24,2024-05-27 18:07:22+00,s22.sqlite
E4:D1:24:89:78:20,Tropical Touch,42.98018995080323,-83.75897789752155,24,2025-06-29 21:45:55+00,s22.sqlite
CC:40:D0:7B:AC:25,sleeptime,42.98006437832941,-83.75888034420915,24,2025-08-24 22:31:11+00,s22.sqlite
3C:82:C0:FF:A3:6E,CBCI-A36A-2.4,43.01909490282978,-83.69356194064424,24,2025-04-19 23:46:48+00,s22.sqlite
CC:58:30:5A:F9:D6,TMOBILE-F9D1,43.01259426976672,-83.68787042533576,24,2025-09-20 20:30:25+00,s22.sqlite
5C:5B:35:DF:12:C6,mprotek,42.946884632514646,-83.72803096358125,24,2025-10-11 22:51:47+00,j24.sqlite
F4:30:B9:42:B0:63,DIRECT-62-HP OfficeJet Pro 8710,43.02081460265702,-83.696737137588,24,2024-10-08 21:30:25+00,s22.sqlite
00:14:3E:9C:DE:20,mdt,43.023971456699684,-83.69261659866226,23,2025-11-08 23:22:20+00,s22.sqlite
5C:5B:35:D9:0D:22,red5,42.946966413679554,-83.72836124760865,23,2025-10-11 23:30:12+00,j24.sqlite
5C:5B:35:DF:0F:C1,paxar,42.94686416257498,-83.7281173075921,23,2025-10-11 22:49:24+00,j24.sqlite
B4:FB:E4:4A:9D:C5,Carriage Town Ministries,43.02094943969942,-83.69677675319521,23,2025-10-09 21:41:59+00,j24.sqlite
EC:A8:1F:45:06:30,CBCI-062C,43.00866748683427,-83.68587959940847,23,2025-09-20 20:48:25+00,s22.sqlite
5C:5B:35:DE:E2:05,meijer-vendor,42.94683726335192,-83.72826379449354,23,2025-10-11 22:34:36+00,j24.sqlite
D4:20:B0:9C:8C:E3,MSetup,43.01911666666667,-83.69168333333333,23,2024-05-27 17:50:58+00,s22.sqlite
D4:20:B0:86:F2:95,meijer-vendor,42.94629826088804,-83.72917479415962,23,2025-10-11 22:34:40+00,j24.sqlite
00:26:FA:0C:07:76,Prolitec,42.983748169089445,-83.75152288831836,23,2025-08-24 22:30:26+00,s22.sqlite
5C:5B:35:D8:FA:F5,meijer-vendor,42.94694999431977,-83.72859866035174,23,2025-10-11 22:36:23+00,j24.sqlite
5C:5B:35:DF:09:F3,meijerwifi,42.94636702464761,-83.72841711652461,23,2025-10-11 22:36:23+00,j24.sqlite
5C:5B:35:DF:10:85,meijer-vendor,42.946875284362555,-83.72800817435599,23,2025-10-11 22:46:09+00,j24.sqlite
00:54:AF:5E:BD:A6,HotspotBDA6,43.019355810399475,-83.69182632159982,23,2025-10-16 19:51:58+00,s22.sqlite
9C:57:BC:35:7A:86,saharmetro,43.02028290240457,-83.69346605309431,23,2025-10-17 05:59:57+00,s22.sqlite
80:B9:7A:53:E8:E6,HungerGames,43.02064243378755,-83.69480881499437,23,2025-10-16 21:05:13+00,s22.sqlite
D4:DC:09:60:A7:51,eduroam,43.018427340882745,-83.69240443700983,23,2025-10-17 02:10:50+00,s22.sqlite
5C:5B:35:D8:C4:92,red5,42.946227981527116,-83.72753053645864,23,2025-10-11 22:43:41+00,j24.sqlite
00:14:3E:A1:0D:91,854,43.02341148142828,-83.69682311893912,23,2025-09-27 20:38:54+00,j24.sqlite
BC:2E:48:80:35:5A,TaterTot,43.0256300693756,-83.6960892445321,22,2024-10-10 20:35:05+00,s22.sqlite
00:14:3E:9C:DE:21,880,43.023971456699684,-83.69261659866226,22,2025-10-18 13:56:11+00,s22.sqlite
5C:5B:35:DE:EB:93,meijerwifi,42.946370153519936,-83.72909076635561,22,2025-10-11 23:29:44+00,j24.sqlite
5C:5B:35:DF:0E:D5,meijer-vendor,42.94683118934796,-83.72798590422404,22,2025-10-11 22:46:27+00,j24.sqlite
5C:5B:35:DE:E8:01,paxar,42.9464247929829,-83.72881518895629,22,2025-10-11 23:29:30+00,j24.sqlite
D4:6C:6D:1B:47:2C,Z,43.025894987056546,-83.69483101725018,22,2025-08-05 17:02:20+00,j24.sqlite
5C:5B:35:DE:E9:E3,meijerwifi,42.94697119264962,-83.72848453857175,22,2025-10-11 22:45:09+00,j24.sqlite
18:9C:27:B9:3E:9A,Taquilla,43.02436123423103,-83.69397414513475,22,2025-05-21 20:51:44+00,s22.sqlite
5C:5B:35:DE:E2:02,red5,42.946836726703026,-83.72824024758967,22,2025-10-11 22:35:49+00,j24.sqlite
5C:5B:35:DF:10:81,paxar,42.946875284362555,-83.72800817435599,22,2025-10-11 22:41:22+00,j24.sqlite
B0:DA:F9:21:D7:47,McCurry,43.0254064467361,-83.69613467158344,22,2024-10-10 20:32:43+00,s22.sqlite
F2:9F:C2:FD:B1:7B,slowdown test,43.02003055182169,-83.69213361310398,21,2025-08-09 10:22:09+00,s22.sqlite
3E:82:C0:F6:F8:3D,Ramon,43.025677740082415,-83.69726395447591,21,2024-06-05 17:06:10+00,s22.sqlite
AC:91:9B:5C:E9:F8,ATTShWYqec,43.020711827575944,-83.69485772577195,21,2024-05-27 18:07:28+00,s22.sqlite
4A:4B:D4:66:50:57,The Fam,43.0251636824886,-83.69615026485022,21,2024-06-05 17:05:23+00,s22.sqlite
54:A2:74:ED:72:64,Target Guest Wi-Fi,42.983764468906834,-83.74959634157301,21,2024-04-27 22:45:10+00,s22.sqlite
C8:28:E5:74:83:61,SOMGUEST,43.01867906087328,-83.69198533520367,21,2025-08-05 01:34:01+00,s22.sqlite
2C:7E:81:C8:49:A2,HOME-A980,43.023993622877164,-83.69173746468942,21,2025-07-10 01:16:54+00,s22.sqlite
94:8F:CF:7E:C5:E0,ATTD2EUhWa,43.02393085930291,-83.6922754095847,21,2024-04-25 20:21:29+00,s22.sqlite
E4:71:85:1A:B6:B4,NEPH-Guest,42.98633328039171,-83.74601404981473,21,2025-08-24 22:30:00+00,s22.sqlite
F0:9F:C2:FD:B1:7B,ETS,43.02003055182169,-83.69213361310398,21,2025-08-04 20:50:11+00,s22.sqlite
30:57:8E:96:DD:C6,Flinttown,43.01994666666666,-83.69360333333334,21,2025-10-17 05:56:29+00,s22.sqlite
EE:55:A8:AC:D5:6D,MTA-Guest,43.01565728971039,-83.6877125139326,21,2025-10-16 18:23:41+00,j24.sqlite
5C:5B:35:DF:10:86,mprotek,42.946875284362555,-83.72800817435599,21,2025-10-11 22:46:09+00,j24.sqlite
10:05:01:A9:FE:D8,Hardy,43.02549062822728,-83.69472948438063,21,2025-04-29 23:52:26+00,s22.sqlite
5C:5B:35:D9:0D:26,mprotek,42.946966413679554,-83.72836124760865,21,2025-10-11 22:35:15+00,j24.sqlite
C8:99:B2:E5:C0:23,TMOBILE-C021,43.01760648238638,-83.6901458265867,21,2025-01-28 23:52:57+00,s22.sqlite
BA:FB:E4:4A:98:47,Carriage Town Guest,43.021942175317555,-83.697409930157,21,2025-10-28 19:14:44+00,j24.sqlite
80:2A:A8:03:16:54,WBT,42.98012957457505,-83.75894857831993,21,2025-05-26 21:23:23+00,s22.sqlite
5C:5B:35:DF:10:56,mprotek,42.94664556067165,-83.72791836306665,21,2025-10-11 22:46:57+00,j24.sqlite
5C:5B:35:DF:12:C5,meijer-vendor,42.946884632514646,-83.72803096358125,21,2025-10-11 22:51:47+00,j24.sqlite
00:24:01:70:A0:9F,Action Management,43.02239354313698,-83.69603548142545,21,2025-10-17 06:07:00+00,s22.sqlite
24:D7:9C:C3:FD:66,SOMIOT,43.018609077991734,-83.69146828238324,21,2025-08-09 10:25:08+00,s22.sqlite
A0:04:60:71:C6:22,ARLO_VMB_1573253764,43.016477197761276,-83.68791946495449,20,2025-10-16 18:26:32+00,j24.sqlite
10:DA:43:C4:C0:66,NETGEAR46,42.979883388373224,-83.75875003049086,20,2025-04-19 21:01:51+00,s22.sqlite
3A:3F:0B:E2:FB:EE,Genesee County Guest-OWE,43.01241015002304,-83.68794240758402,20,2025-10-12 02:56:18+00,s22.sqlite
5C:5B:35:D8:C4:96,mprotek,42.946227981527116,-83.72753053645864,20,2025-09-20 22:19:00+00,j24.sqlite
E4:D1:24:8B:D3:A0,Casa Real Private,42.981174670137264,-83.75814496627301,20,2025-05-26 21:20:21+00,s22.sqlite
CC:F3:C8:43:70:8E,American Medical ,42.98783738397826,-83.74201289210147,20,2025-04-03 23:02:21+00,s22.sqlite
5C:5B:35:DF:0E:D2,red5,42.94683118934796,-83.72798590422404,20,2025-10-11 22:44:21+00,j24.sqlite
5C:5B:35:D8:C4:95,meijer-vendor,42.9462669337478,-83.72752689274448,20,2025-09-20 22:21:04+00,j24.sqlite
8C:61:A3:70:7C:D8,Carla,43.023865946440104,-83.6956719775355,20,2024-04-09 19:41:42+00,s22.sqlite
5C:5B:35:D8:CD:02,red5,42.94695094892564,-83.72859740980947,20,2025-10-11 23:15:02+00,j24.sqlite
28:80:A2:63:21:E0,BOHA_TERMINAL,42.94615843984046,-83.72776120435093,20,2025-10-11 23:19:49+00,j24.sqlite
E4:4E:2D:E7:4D:A0,frontlinewifi,43.02028109770629,-83.69452503984134,20,2024-06-03 18:25:54+00,s22.sqlite
2C:B8:ED:98:D7:E8,ct9DsdhHH,42.98316822798812,-83.75088818744634,20,2025-05-26 21:19:49+00,s22.sqlite
E2:55:A8:AC:D5:6D,MTA-Internal,43.01565728971039,-83.6877125139326,20,2025-10-16 18:24:06+00,j24.sqlite
5C:5B:35:D8:F3:41,paxar,42.946523131864296,-83.72774557491574,20,2025-10-11 22:43:41+00,j24.sqlite
6C:CD:D6:51:75:30,Disconnected,43.02144,-83.69529666666668,20,2025-01-28 23:52:57+00,s22.sqlite
CA:CF:91:57:7C:EF,koobee K100 8269 KMPD&TMD,43.02204977784134,-83.69334408003975,20,2024-06-01 15:50:39+00,s22.sqlite
5C:5B:35:DF:10:52,red5,42.94688908372627,-83.72800509143583,20,2025-10-11 22:44:09+00,j24.sqlite
BA:5E:71:46:B7:56,Csiw,42.986535549123055,-83.67556853156853,20,2025-10-11 20:56:49+00,s22.sqlite
